id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39219969,Alfama - Sunset Dream with pool,78830381,Ruben,Lisboa,So Vicente,38.71592,-9.1314,Entire home/apt,130,3,28,22/11/2020,1.74,1,227
39220037,Marquês de Pombal Sunny Balcony 3,158830465,Patricia,Lisboa,Santo Antnio,38.72461,-9.14321,Private room,50,3,0,,,3,88
39228791,Charming Campo de Ourique Apartment Near Downtown,301090131,João,Lisboa,Campo de Ourique,38.71653,-9.16286,Entire home/apt,110,30,5,30/06/2020,0.34,1,257
39241024,"Summer★Ideal para famílias, condomínio tranquilo★",127314813,Ana,Mafra,Ericeira,38.98436,-9.41259,Entire home/apt,90,3,1,05/09/2020,0.18,12,256
39241354,2 Bedroom W/ Garage Family Wonder - Clean & Safe,301203336,Catarina,Lisboa,Alvalade,38.74683,-9.14658,Entire home/apt,77,2,23,03/10/2020,1.44,1,98
39242582,SURFHOUSE - The Portugal Wave ROOM2,17568505,Dmitry,Cascais,Alcabideche,38.7322,-9.44014,Private room,60,2,0,,,5,15
39243979,Terraço Lisboa - Terrace BBQ,323609764,Marcella & Thiago,Lisboa,Arroios,38.73252,-9.13261,Entire home/apt,42,2,9,14/09/2020,0.61,6,219
39244826,SURFHOUSE - The Portugal Wave ROOM1,17568505,Dmitry,Cascais,Alcabideche,38.73312,-9.43888,Private room,45,2,0,,,5,15
39245338,SURFHOUSE - The Portugal Wave BOYSROOM,17568505,Dmitry,Cascais,Alcabideche,38.73435,-9.43861,Shared room,20,2,0,,,5,15
39245773,SURFHOUSE - The Portugal Wave GIRLSROOM,17568505,Dmitry,Cascais,Alcabideche,38.73274,-9.44015,Shared room,20,2,2,26/08/2020,0.13,5,15
39246156,SURFHOUSE - The Portugal Wave,17568505,Dmitry,Cascais,Alcabideche,38.73051,-9.43923,Entire home/apt,280,2,5,06/09/2020,0.34,5,0
39248410,Lovely Private Room in Lisbon,37181403,Luisa,Odivelas,Odivelas,38.79487,-9.1736,Private room,25,1,2,22/11/2019,0.13,1,87
39248976,Chiado Chic - A Luxury Concept,148898948,Miguel,Lisboa,Santa Maria Maior,38.71291,-9.14219,Entire home/apt,51,3,7,31/10/2020,0.43,4,365
39252379,Lapa,300938436,Pollyana,Lisboa,Campolide,38.73632,-9.1585,Private room,27,2,2,28/07/2020,0.13,3,179
39252760,Lisbon Bedroom - Bairro Alto,14976826,Franco,Lisboa,Misericrdia,38.71046,-9.14473,Private room,10,1,11,28/12/2020,0.67,12,75
39253292,"Apto perto praia e castelos,restaurantes e estrada",299535859,Cesar,Sintra,Cacm e So Marcos,38.7491,-9.30071,Private room,18,1,1,10/11/2019,0.06,1,89
39263831,Romantic Cottage w/BAY VIEW-2mins to Beach@OldTown,83883069,Rahim & Ilona,Cascais,Cascais e Estoril,38.69728,-9.42011,Entire home/apt,70,2,33,29/01/2021,2.07,7,356
39269453,Eclectic and elegant apartment with a great view.,9356684,Karl,Lisboa,Arroios,38.7195,-9.13453,Private room,45,3,0,,,1,178
39270087,"Queen size bed, large room",160615774,Luis & Gustavo,Lisboa,Misericrdia,38.71612,-9.14832,Private room,300,1,16,05/03/2020,1.02,9,365
39270810,Star room in lisbon,160615774,Luis & Gustavo,Lisboa,Santo Antnio,38.7177,-9.14984,Private room,300,1,19,08/03/2020,1.27,9,166
39274345,Vasco da Gama Room - Bairro Alto,14976826,Franco,Lisboa,Misericrdia,38.71128,-9.14463,Private room,9,1,4,06/12/2020,0.25,12,75
39274957,Cozy Room with Natural Light - Bairro Alto,14976826,Franco,Lisboa,Misericrdia,38.71041,-9.14688,Private room,15,1,1,02/11/2019,0.06,12,75
39275586,Nice room with private bathroom - Bairro Alto,14976826,Franco,Lisboa,Misericrdia,38.71083,-9.14647,Private room,15,1,2,30/11/2020,0.13,12,76
39277302,NEW! Avenida da Liberdade Luxury Studio,25841048,Second House,Lisboa,Santo Antnio,38.71762,-9.14399,Entire home/apt,50,3,21,06/02/2021,1.31,22,347
39278798,Quartos Compartilhados Misto em Beliches em Lisboa,301561001,D&N Hospedagem,Lisboa,Arroios,38.73214,-9.13677,Shared room,10,1,2,19/03/2020,0.12,2,365
39287040,J&B Guincho Villa:Room02-Luxury/private bathroom,265400755,Weidong,Cascais,Alcabideche,38.73352,-9.44404,Private room,60,4,0,,,3,266
39292853,Cozy Seaview Apartment,301668899,Rui,Cascais,Carcavelos e Parede,38.68522,-9.35269,Entire home/apt,63,2,11,31/10/2020,0.74,1,335
39296527,Sintra Charming House,188931112,Maria,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.78949,-9.37755,Entire home/apt,45,3,1,30/09/2020,0.22,2,268
39330519,J&V Blue Apartment in the heart of Lisbon,302033264,João & Vera,Lisboa,Arroios,38.7207,-9.14181,Entire home/apt,62,1,3,16/02/2020,0.21,3,0
39330554,The Graceful Escape - 3 Bedroom Graca Flat,208933060,Julia,Lisboa,So Vicente,38.72032,-9.12353,Entire home/apt,78,1,14,09/03/2020,0.86,14,351
39333576,J&V White Duplex apartment in the heart of Lisbon,302033264,João & Vera,Lisboa,Arroios,38.72031,-9.14101,Entire home/apt,86,2,4,16/03/2020,0.28,3,43
39334901,J&V Green Duplex apartment in the heart of Lisbon,302033264,João & Vera,Lisboa,Arroios,38.72031,-9.14101,Entire home/apt,66,1,12,14/03/2020,0.78,3,55
39335207,Largo do Mastro - Central spacious apartment,44697957,Christophe,Lisboa,Arroios,38.71991,-9.14006,Entire home/apt,129,2,7,08/03/2020,0.45,5,364
39336647,CAMPO DE OURIQUE: elected the “Best Neighborhood ”,40860843,Maria,Lisboa,Campo de Ourique,38.71631,-9.16382,Entire home/apt,40,2,4,04/01/2020,0.26,2,0
39340034,Tejo modern king bedroom with river view,2068065,Vanda,Lisboa,Estrela,38.70414,-9.16576,Private room,80,3,0,,,32,180
39340485,Apartamento Sol Poente,302168397,Maria,Torres Vedras,Silveira,39.12939,-9.37499,Entire home/apt,53,2,2,03/01/2020,0.15,1,48
39345625,Apartamento com 2 quartos no Infantado - Loures,302227935,Margarida,Loures,Loures,38.84201,-9.1634,Entire home/apt,65,3,0,,,1,89
39350189,"Luxury triple room in Baixa Chado station, 2 mins",242050985,Viviane Cristina,Lisboa,Santa Maria Maior,38.71009,-9.13996,Private room,48,1,21,06/03/2020,1.3,9,272
39350706,#NAME?,185898036,Flavio,Lisboa,Alvalade,38.75627,-9.15081,Private room,28,1,4,15/03/2020,0.25,27,277
39356626,Chiado Modern Apartment,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.71101,-9.1383,Entire home/apt,61,2,11,29/10/2020,0.87,276,345
39357859,Chiado Trendy Apartment,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.71072,-9.13928,Entire home/apt,61,2,2,02/02/2020,0.12,276,364
39360832,Beco do Belo's  Studio Alfama: 2 people + 2 extra,83186701,Claudia,Lisboa,Santa Maria Maior,38.71307,-9.12484,Entire home/apt,49,3,7,21/09/2020,0.45,2,229
39361776,4BICA Private central room in a great location,302343300,Henriques,Lisboa,Misericrdia,38.70771,-9.14516,Private room,99,2,14,20/03/2020,0.86,1,180
39362506,"Lovely Apartment 10min from Airport, with garage.",302347403,Vera,Loures,Santo Antnio dos Cavaleiros e Frielas,38.81672,-9.16183,Entire home/apt,52,2,22,27/04/2020,1.4,1,88
39371527,Gorgeous apartment in Alges with Rooftop Pool,302427390,Catarina,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.69849,-9.22795,Entire home/apt,83,1,29,16/10/2020,1.89,1,254
39372425,Apartamento com Terraço,302431798,Joana,Lisboa,So Vicente,38.72132,-9.12442,Entire home/apt,150,4,0,,,1,89
39377091,Charming Double room in Campo de Ourique,29892700,Breno,Lisboa,Campo de Ourique,38.71791,-9.16646,Private room,35,7,1,05/01/2020,0.07,1,90
39379845,Quarto Tranquilo em bairro acessivel,235223862,Denis,Lisboa,Santa Clara,38.79103,-9.1516,Private room,45,1,1,27/10/2019,0.06,1,179
39382356,Sunny Rooftop with a View in Campo Pequeno,263008535,Damian,Lisboa,Areeiro,38.74371,-9.14051,Entire home/apt,99,2,1,28/12/2019,0.07,1,256
39382566,Roadyng - It's time to travel!!,287523619,Raul,Loures,"Santa Iria de Azoia, So Joo da Talha e Bobadela",38.80475,-9.10349,Entire home/apt,90,3,0,,,3,365
39383276,Casa do Chafariz - Bed & Breakfast Basket,72635051,Maria,Torres Vedras,Dois Portos e Runa,39.04486,-9.14462,Entire home/apt,90,3,10,04/01/2021,0.68,7,319
39383389,M&P Apartment - Lisbon Estrela,323609764,Marcella & Thiago,Lisboa,Estrela,38.70477,-9.16575,Entire home/apt,29,2,15,06/02/2021,0.93,6,298
39384478,Santo António's GuestHouse - Suite África,302512018,Santo António'S,Cascais,Alcabideche,38.73317,-9.44336,Private room,42,1,0,,,7,45
39384534,Modern studio apartment,10713048,Orange 3 House,Lisboa,Misericrdia,38.70876,-9.14467,Entire home/apt,75,2,0,,,2,364
39385620,Casa do Largo - Bed & Breakfast Basket,72635051,Maria,Torres Vedras,Dois Portos e Runa,39.04408,-9.14413,Entire home/apt,55,3,4,29/08/2020,0.29,7,318
39386862,Santo António's GuestHouse - Suite México,302512018,Santo António'S,Cascais,Alcabideche,38.73317,-9.44336,Private room,42,1,0,,,7,364
39386883,SHORT/LONG RENT - apartment with stunning view,100074312,Catarina,Lisboa,Arroios,38.71932,-9.13347,Entire home/apt,70,2,5,07/11/2020,0.39,1,0
39388021,Santo António's GuestHouse - Suite França,302512018,Santo António'S,Cascais,Alcabideche,38.73317,-9.44336,Private room,42,1,0,,,7,364
39392046,Lisboa Tu & Eu Apartm II,302577055,Maria,Lisboa,Misericrdia,38.70989,-9.1453,Private room,99,2,19,26/03/2020,1.18,1,0
39403168,Villa Panoramica Estoril heated pool,27694510,Bernardo,Cascais,Cascais e Estoril,38.71116,-9.39135,Entire home/apt,761,4,0,,,3,255
39405784,"Exclusive Apartment @ Parque Europa, Campo Grande",177829883,Ana,Lisboa,Lumiar,38.76703,-9.15306,Entire home/apt,133,2,7,10/10/2020,0.54,1,12
39409161,Santo António's GuestHouse - Suite Índia,302512018,Santo António'S,Cascais,Alcabideche,38.73317,-9.44336,Private room,42,1,0,,,7,365
39409630,Rober Yuli,219690068,Roberto,Lisboa,Misericrdia,38.71409,-9.14732,Private room,35,4,0,,,1,364
39409701,Bairro Alto Modern Flat I,3953109,Feels Like Home,Lisboa,Misericrdia,38.71304,-9.14459,Entire home/apt,61,2,8,04/10/2020,0.51,276,364
39413049,Deluxe apartment in the best location,26944307,My Fair Lisbon,Lisboa,Santa Maria Maior,38.70923,-9.13921,Entire home/apt,56,3,22,30/12/2020,1.37,25,0
39414401,Apartamento Parque Atlântico,212694746,Pedro,Torres Vedras,A dos Cunhados e Maceira,39.14106,-9.37116,Entire home/apt,50,2,5,29/01/2021,0.32,1,298
39414576,Santo António's GuestHouse - Suite Maldivas,302512018,Santo António'S,Cascais,Alcabideche,38.73317,-9.44336,Private room,45,1,1,02/09/2020,0.18,7,365
39419862,River View Apartment - Free parking,302783097,José Carlos,Lisboa,Alcntara,38.70223,-9.18132,Entire home/apt,100,3,1,04/03/2020,0.09,1,194
39429570,Santo António's GuestHouse - Suite Marrocos,302512018,Santo António'S,Cascais,Alcabideche,38.73317,-9.44336,Private room,42,1,0,,,7,364
39430227,Santo António's GuestHouse - Suite Oriente,302512018,Santo António'S,Cascais,Alcabideche,38.73317,-9.44336,Private room,47,1,3,02/09/2020,0.19,7,364
39431420,"★Modern Bedroom, private BA, heart of the Center★",141586881,Karolina Lucja,Lisboa,Santo Antnio,38.71648,-9.14452,Private room,100,1,0,,,6,351
39431879,Your house in lisbon,236955701,Vagner,Lisboa,Penha de Frana,38.72584,-9.12824,Entire home/apt,40,2,0,,,5,46
39432386,★Specious-big-cozy-classy★Private BA★Downtown★,141586881,Karolina Lucja,Lisboa,Santo Antnio,38.71648,-9.14452,Private room,100,1,2,06/12/2019,0.13,6,351
39432657,Alfama Lisbonita Pantheon with Patio,149362112,Sandrine,Lisboa,So Vicente,38.71401,-9.1248,Entire home/apt,20,4,21,08/12/2020,1.34,2,173
39432833,"★Huge bright Bedroom, heart of the city Center★",141586881,Karolina Lucja,Lisboa,Santo Antnio,38.71648,-9.14452,Private room,90,1,23,07/03/2020,1.47,6,351
39434358,Single Room with Shared Bathroom,302893514,Crescent Rooms,Lisboa,Penha de Frana,38.73314,-9.13045,Private room,26,1,0,,,4,365
39436469,SEA´YA Family Surf Houses - Villa Guincho,254580017,António,Cascais,Cascais e Estoril,38.73328,-9.45533,Entire home/apt,151,1,5,03/11/2020,0.37,4,259
39436950,Baixa 1,302913234,Ana Paula,Lisboa,Santa Maria Maior,38.70972,-9.13844,Private room,45,2,4,01/01/2020,0.26,2,90
39438331,Baixa 2,302913234,Ana Paula,Lisboa,Santa Maria Maior,38.7093,-9.13993,Private room,45,2,3,03/02/2020,0.19,2,90
39440491,Charming Apartment in Chiado w/ Parking!,222211198,Leaseboa,Lisboa,Misericrdia,38.70922,-9.14449,Entire home/apt,184,2,15,01/01/2021,1.01,9,248
39441495,Room 1 · Shared room for GIRL'S with 3 beds,150936321,Ariane,Lisboa,Campo de Ourique,38.71868,-9.15796,Shared room,20,1,0,,,6,0
39444006,Double Room with Shared Bath Room,302893514,Crescent Rooms,Lisboa,Penha de Frana,38.73342,-9.12934,Private room,32,1,0,,,4,365
39446326,Férias de Sonho!,302780903,Eugeniu,Lisboa,Areeiro,38.73781,-9.12724,Entire home/apt,110,7,0,,,1,365
39455759,Residência camila leite,303067737,Camila,Lisboa,Areeiro,38.739,-9.12485,Private room,50,1,0,,,2,362
39457781,Baixa Prestige Penthouse,303075435,Katherine,Lisboa,Santa Maria Maior,38.71356,-9.13734,Entire home/apt,90,2,12,15/11/2020,0.77,1,124
39459766,Apartamento junto ao Instituto Superior Técnico,12204068,Duarte Pacheco,Lisboa,Arroios,38.73272,-9.13894,Entire home/apt,60,3,0,,,2,178
39463861,Colares Pine House,303122784,Madalena,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79917,-9.4293,Entire home/apt,150,4,5,23/10/2020,0.41,1,0
39464328,AV. LIBERDADE PREMIUM I by HOMING,104083974,Homing,Lisboa,Santo Antnio,38.71982,-9.14802,Entire home/apt,42,2,5,22/11/2020,0.34,100,294
39469319,5 andar,126613630,Miguel,Lisboa,Arroios,38.73377,-9.13153,Entire home/apt,30,3,7,04/10/2020,0.45,1,0
39476607,Loft in the center of Lisbon,31265298,Nuno,Lisboa,Areeiro,38.74414,-9.14205,Shared room,20,1,0,,,1,365
39477633,Lisbon Grand View I,287098367,Lisbon,Lisboa,So Vicente,38.71946,-9.13221,Entire home/apt,90,3,0,,,7,360
39488754,Miranda Home - Quartos compartilhados,33398080,Karla,Odivelas,Pvoa de Santo Adrio e Olival de Basto,38.80197,-9.16254,Shared room,20,1,2,07/03/2020,0.14,1,179
39494160,Lisbon Grand View II,287098367,Lisbon,Lisboa,Arroios,38.72072,-9.13447,Entire home/apt,90,3,0,,,7,364
39494426,Lisbon Grand View III,287098367,Lisbon,Lisboa,Arroios,38.72135,-9.13268,Entire home/apt,90,3,2,02/08/2020,0.15,7,360
39494547,Lisbon Grand View IV,287098367,Lisbon,Lisboa,Arroios,38.72097,-9.13351,Entire home/apt,90,3,0,,,7,360
39495965,Penthouse T3 by Your Lisbon Home,4861007,Pedro,Lisboa,Parque das Naes,38.77585,-9.09627,Entire home/apt,152,1,9,19/12/2020,0.56,25,214
39497571,Casinha Belém,202932259,Ricardo,Lisboa,Ajuda,38.70329,-9.20035,Entire home/apt,55,2,7,18/11/2020,1.17,1,69
39499685,Casa Bom Dia 25,235705832,Dora,Sintra,So Joo das Lampas e Terrugem,38.83449,-9.367,Entire home/apt,50,1,8,20/10/2020,0.51,2,259
39500685,APARTAMENTOS ALEXANDER. APARTAMENTO  STANDARD 6 PO,303452773,Oscar,Lisboa,So Vicente,38.71914,-9.12366,Entire home/apt,70,1,24,07/08/2020,1.51,7,363
39502506,Luxury 2 bed-room Duplex Apartment in Chiado,303469529,Rosi,Lisboa,Santa Maria Maior,38.70918,-9.13739,Entire home/apt,160,2,0,,,1,365
39504695,Sweet Home Marques C,299785624,Sweet,Lisboa,Santo Antnio,38.7263,-9.14685,Private room,25,1,19,06/03/2020,1.21,3,180
39504943,Sweet Home Marques D,299785624,Sweet,Lisboa,Santo Antnio,38.72731,-9.14671,Private room,30,1,11,25/04/2020,0.72,3,179
39506223,The Salty Pelican Comfort House,55523610,The Salty Pelican,Cascais,Cascais e Estoril,38.70854,-9.409,Entire home/apt,385,3,0,,,10,364
39507469,SEA VIEW PENTHOUSE ** MAGICAL SUNRISE BALCONY,55523610,The Salty Pelican,Cascais,Cascais e Estoril,38.70466,-9.41092,Entire home/apt,60,21,5,13/02/2020,0.34,10,352
39514847,"Juniper Apartment, Alfama, Lisbon",1969293,Tiago,Lisboa,Santa Maria Maior,38.71339,-9.12793,Entire home/apt,96,2,4,15/03/2020,0.26,80,360
39515898,"NEW Casalinho Macieira - sleeps 6, in Azoia/Sintra",25391913,Portugal Portfolio - Agency,Sintra,Colares,38.77668,-9.48077,Entire home/apt,72,3,2,01/03/2020,0.15,34,348
39517491,Twin Room With Shared Bath Room,302893514,Crescent Rooms,Lisboa,Penha de Frana,38.73252,-9.12902,Private room,32,1,0,,,4,0
39517699,Triple Room With Shared Bath Room,302893514,Crescent Rooms,Lisboa,Penha de Frana,38.73193,-9.13126,Private room,55,1,0,,,4,365
39519023,Economy One Bedroom Apartment,303066312,Lisbon,Lisboa,Estrela,38.70761,-9.15543,Private room,76,1,5,04/01/2020,0.34,2,37
39519254,One Bedroom Apartment,303066312,Lisbon,Lisboa,Estrela,38.70793,-9.15651,Private room,87,1,1,28/02/2020,0.08,2,45
39519417,"Bright & Modern Studio w/Balcony, Sleeps 4",242906239,James,Lisboa,Santo Antnio,38.72366,-9.14598,Entire home/apt,66,2,1,27/02/2020,0.08,2,86
39519838,Mia's house - Stylish apartment in Monte Estoril,186623222,Palmira,Cascais,Cascais e Estoril,38.70327,-9.41062,Entire home/apt,85,4,1,05/01/2020,0.07,1,45
39523886,SEA´YA Family Surf Houses - Villa Cresmina,254580017,António,Cascais,Cascais e Estoril,38.73418,-9.45489,Entire home/apt,140,1,9,30/11/2020,0.69,4,293
39525102,Lisbon Art Stay | Pombalino Apartment,256234722,Alexander,Lisboa,Santa Maria Maior,38.71239,-9.13737,Entire home/apt,108,1,0,,,2,363
39531987,My and your beach home (at Santa Cruz) !!!,158847503,Tiago,Torres Vedras,Silveira,39.13359,-9.37878,Entire home/apt,47,3,6,19/01/2021,0.83,5,365
39533309,Private Room in Lisbon,176982646,Andrea,Lisboa,Arroios,38.73267,-9.14535,Private room,49,3,0,,,5,0
39540325,Cascais Modern Getaway,150964225,Michela Almeida Peixoto,Cascais,Cascais e Estoril,38.70935,-9.43285,Entire home/apt,45,3,6,02/03/2020,0.38,2,365
39540842,Santos - Design District - Modern stylish 2 bed,186259819,Isabelle,Lisboa,Misericrdia,38.70985,-9.15084,Entire home/apt,60,3,0,,,5,165
39544479,SEA´YA Family Surf Houses - Villa Abano,254580017,António,Cascais,Cascais e Estoril,38.73338,-9.45567,Entire home/apt,99,1,6,11/10/2020,0.48,4,325
39545140,Villa das Oliveiras,303832100,Brilhante,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.82781,-9.42002,Entire home/apt,460,7,0,,,4,358
39552155,TravelingToLisbon 342 - Avenida 5 de Outubro,140893245,TravelingToLisbon,Lisboa,Avenidas Novas,38.74308,-9.14997,Entire home/apt,196,1,1,09/11/2019,0.06,43,167
39552377,Tejo´s bedroom - Pump Your Heart in Lisbon,102751858,Michael,Lisboa,Arroios,38.72022,-9.13809,Private room,40,1,0,,,5,0
39552883,Fado´s bedroom - Pump Your Heart in Lisbon,102751858,Michael,Lisboa,Santa Maria Maior,38.71992,-9.13615,Private room,40,1,1,20/02/2020,0.08,5,0
39555051,LISBON TIMES 3 - Duplex with rooftop terrace,8361172,Camila & Cynthia,Lisboa,Arroios,38.72217,-9.1319,Entire home/apt,93,3,10,12/10/2020,0.73,11,361
39556153,Lisboa´s bedroom - Pump Your Heart in Lisbon,102751858,Michael,Lisboa,Santa Maria Maior,38.71923,-9.13679,Private room,50,1,3,09/02/2020,0.21,5,0
39557941,Room Alcântara,303940540,Mainul Islam,Lisboa,Alcntara,38.70515,-9.17611,Private room,25,1,1,27/10/2019,0.06,1,180
39561831,New apartment with backyard in central Lisbon,303974515,Carolina,Lisboa,Areeiro,38.73977,-9.13181,Entire home/apt,80,2,5,25/09/2020,0.33,1,43
39572481,Clean&Safe Lisbon Oasis. Stay downtown! Airy&Fresh,304055352,Carla & Wagner,Lisboa,Santo Antnio,38.72049,-9.14308,Entire home/apt,90,2,0,,,1,180
39574772,Carias Houses 5 de Outubro,304071552,Tiago,Lisboa,Avenidas Novas,38.73774,-9.14815,Entire home/apt,80,2,3,18/01/2020,0.21,1,0
39575684,The heart and soul of Lisbon,265205008,Elisabete,Lisboa,Santa Maria Maior,38.70963,-9.13513,Entire home/apt,70,2,17,01/01/2021,1.18,2,0
39575849,Super Central Downtown III by Central Hill,2681397,Central Hill Apartments,Lisboa,Santa Maria Maior,38.7154,-9.13985,Entire home/apt,111,3,21,31/08/2020,1.34,31,260
39576276,Historical City Center Apartment,304084339,Tak Kuen,Lisboa,Santa Maria Maior,38.71031,-9.13498,Entire home/apt,66,1,5,01/01/2021,0.37,1,365
39576662,Surf Vida - Essaouira Moroccan Palace,10042283,Jessica,Mafra,Carvoeira,38.95183,-9.41006,Private room,45,1,0,,,4,105
39577590,Surf Vida - Palm Tree Paradise,10042283,Jessica,Mafra,Ericeira,38.95216,-9.40949,Private room,40,1,2,01/01/2020,0.13,4,153
39583512,São Lázaro Appartment by Demsimmo,105540604,Christophe,Lisboa,Santa Maria Maior,38.71906,-9.13692,Entire home/apt,139,2,4,25/02/2020,0.28,19,365
39583808,Apartment near Jardim Estrela has a private garden,295113901,Jinling,Lisboa,Estrela,38.71384,-9.15676,Entire home/apt,83,1,1,07/01/2020,0.07,2,184
39593264,Nepal,73100987,Lisbon Home Stay,Lisboa,Santo Antnio,38.72634,-9.14357,Private room,29,30,1,28/01/2020,0.08,8,365
39598136,"Modern 1Bed Apt,Sleeps4 nr Av Almirante Reis",294320785,Alan,Lisboa,Santa Maria Maior,38.71974,-9.1356,Entire home/apt,48,2,1,07/01/2020,0.07,1,214
39598571,Redefining Luxury flat in Av da Liberdade,61033404,Carly,Lisboa,Santo Antnio,38.71965,-9.15204,Entire home/apt,79,2,15,30/12/2020,0.96,23,362
39599740,Cosy 4 bedroom Duplex in Belem,304267484,Chloe,Lisboa,Belm,38.6963,-9.21444,Entire home/apt,235,2,4,02/01/2020,0.26,1,0
39603306,One Bedroom Apartment,262236094,Renato,Lisboa,Arroios,38.72267,-9.1402,Private room,100,1,0,,,4,37
39604450,Luxury 2 bedrooms Apt. with an Amazing Terrace,25841048,Second House,Lisboa,Santo Antnio,38.72041,-9.15048,Entire home/apt,156,3,7,04/10/2020,0.46,22,40
39605069,Ritinha’s place,304313123,Rita,Mafra,Ericeira,38.98231,-9.41262,Private room,30,3,1,17/11/2019,0.07,1,364
39611756,"Cozy double room with private bathroom, in Cascais",42071294,Andrea,Cascais,Cascais e Estoril,38.70212,-9.43877,Private room,25,30,0,,,2,0
39616793,Bright Baixa Collection Studio,303818330,Ashraf,Lisboa,Santa Maria Maior,38.70835,-9.1379,Entire home/apt,42,1,17,22/11/2020,1.24,3,361
39619186,Theorynomad AL Lisboa Family Down,215183336,Theorynomad AL,Lisboa,Areeiro,38.74198,-9.14341,Private room,29,1,0,,,6,45
39620110,Solar das Mimosas _ 3 casas,303832100,Brilhante,Sintra,So Joo das Lampas e Terrugem,38.8485,-9.44044,Entire home/apt,900,7,0,,,4,302
39621430,Amazing Baixa Collection Apartment,303818330,Ashraf,Lisboa,Santa Maria Maior,38.71032,-9.13931,Entire home/apt,45,1,11,13/12/2020,0.88,3,359
39621522,Stylish Baixa Collection Apartment,303818330,Ashraf,Lisboa,Santa Maria Maior,38.70823,-9.13944,Entire home/apt,48,1,14,04/12/2020,1.15,3,349
39624881,Surf Vida - Modern Portuguese Quarto,10042283,Jessica,Mafra,Ericeira,38.95087,-9.40853,Private room,50,1,0,,,4,123
39625020,Bed in 14-Bed Mixed Dorm with Ensuite Bathroom,304038122,Safestay,Lisboa,Santo Antnio,38.71638,-9.14418,Shared room,280,1,2,08/09/2020,0.17,8,0
39625133,Bed in 12-Bed Mixed Dorm with Shared Bathroom,304038122,Safestay,Lisboa,Santo Antnio,38.71654,-9.14288,Shared room,199,1,0,,,8,316
39625181,Bed in 10-Bed Mixed Dorm with Shared Bathroom,304038122,Safestay,Lisboa,Santo Antnio,38.71694,-9.14412,Shared room,410,1,0,,,8,314
39625365,Bed in 8-Bed Mixed Dorm with Shared Bathroom,304038122,Safestay,Lisboa,Santo Antnio,38.71681,-9.1428,Shared room,18,1,0,,,8,222
39625416,Bed in 6-Bed Mixed Dorm with Shared Bathroom,304038122,Safestay,Lisboa,Santo Antnio,38.71661,-9.14315,Shared room,387,1,0,,,8,316
39625443,Bed in 4-Bed Mixed Dorm with Shared Bathroom,304038122,Safestay,Lisboa,Santo Antnio,38.71705,-9.14311,Shared room,704,1,0,,,8,316
39625465,Double or Twin-Superior Private Bathroom-City View,301289883,Filipe,Lisboa,Misericrdia,38.70773,-9.14528,Private room,44,1,2,26/09/2020,0.33,4,365
39625480,Suite Superior Ensuite with Shower,301289883,Filipe,Lisboa,Misericrdia,38.70774,-9.14511,Private room,44,1,0,,,4,354
39625488,Bed in 6-Bed Female Dorm with Shared Bathroom,304038122,Safestay,Lisboa,Santo Antnio,38.71646,-9.1435,Shared room,129,1,1,10/10/2020,0.23,8,316
39625489,Suite Superior Ensuite with Shower City View,301289883,Filipe,Lisboa,Misericrdia,38.70666,-9.14384,Private room,48,1,2,12/01/2021,0.35,4,365
39625528,Bed in 8-Bed Female Dorm with Shared Bathroom,304038122,Safestay,Lisboa,Misericrdia,38.71522,-9.14504,Shared room,672,1,0,,,8,316
39627616,Quarto para casal em apartamento confortável,140003629,Camila,Lisboa,Lumiar,38.76675,-9.15951,Private room,53,1,0,,,1,180
39628977,"Mouros Cozy Studio I, Bairro Alto",157936297,Talia,Lisboa,Misericrdia,38.71475,-9.14404,Entire home/apt,45,2,11,14/03/2020,0.72,4,262
39642009,"Mouros Cozy Studios II, Bairro Alto",157936297,Talia,Lisboa,Misericrdia,38.71487,-9.14394,Entire home/apt,40,2,4,01/01/2021,0.26,4,229
39646831,Cozy Room with private WC close to Airport,203522265,Susana,Lisboa,Marvila,38.74909,-9.11818,Private room,30,1,2,06/11/2019,0.13,1,364
39651303,Quinta das Conchas Lisboa Quarto 2 Junto ao Metro,138122333,Distintapogeu,Lisboa,Lumiar,38.76777,-9.1556,Private room,35,3,1,01/01/2020,0.07,3,243
39654527,NEW - Graça Charming Apartment,304754823,Eduardo,Lisboa,So Vicente,38.72044,-9.12865,Entire home/apt,58,2,1,09/12/2019,0.07,1,179
39665898,Tomás Surf Shelter Apartment,115318962,Pedro,Lisboa,Penha de Frana,38.7336,-9.12754,Entire home/apt,46,3,8,24/10/2020,0.52,2,351
39667677,Especial entre Liberdade e Almirante Reis,304856637,Isabela,Lisboa,Arroios,38.72347,-9.13782,Entire home/apt,70,2,2,29/12/2019,0.14,1,197
